2026-09-20	tomacheese/lock-move-channel	2659	https://github.com/tomacheese/lock-move-channel/pull/2659	pnpm12-confirmModulesPurge-unrecognized-workspace-setting	fixed	https://github.com/tomacheese/lock-move-channel/pull/2696	Node CI / node-ci (.),Node CI / Check finished Node CI,Docker CI / Docker build (lock-move-channel, linux/amd64),Docker CI / Docker build (lock-move-channel, linux/arm64),Docker CI / Check finished Docker CI
2026-09-20	tomacheese/get-twitter-birthdays	299	https://github.com/tomacheese/get-twitter-birthdays/pull/299	jest-parcel-watcher-pnpm-ignored-builds	fixed	https://github.com/tomacheese/get-twitter-birthdays/pull/335	Node CI / node-ci (.),Node CI / Check finished Node CI,Docker CI / Docker build (get-twitter-birthdays, linux/amd64),Docker CI / Docker build (get-twitter-birthdays, linux/arm64),Docker CI / Check finished Docker CI
2026-09-20	tomacheese/sync-claude-folder	116	https://github.com/tomacheese/sync-claude-folder/pull/116	jest-parcel-watcher-pnpm-ignored-builds	fixed	https://github.com/tomacheese/sync-claude-folder/pull/152	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	tomacheese/samechan-crawler	3429	https://github.com/tomacheese/samechan-crawler/pull/3429	pnpm12-confirmModulesPurge-unrecognized-workspace-setting	fixed	https://github.com/tomacheese/samechan-crawler/pull/3472	Node CI / node-ci (.),Node CI / Check finished Node CI,Docker CI / Docker build (samechan-crawler, linux/amd64),Docker CI / Check finished Docker CI
2026-09-20	tomacheese/telcheck	2635	https://github.com/tomacheese/telcheck/pull/2635	eslint-config-1-16-67-unicorn-prefer-ternary	fixed	https://github.com/tomacheese/telcheck/pull/2640	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	tomacheese/watch-follow-follower	703	https://github.com/tomacheese/watch-follow-follower/pull/703	pnpm12-confirmModulesPurge-unrecognized-workspace-setting	fixed	https://github.com/tomacheese/watch-follow-follower/pull/736	Node CI / node-ci (.),Node CI / Check finished Node CI,Docker CI / Docker build (watch-follow-follower, linux/amd64),Docker CI / Docker build (watch-follow-follower, linux/arm64),Docker CI / Check finished Docker CI
2026-09-20	book000/twitter-rss	3770	https://github.com/book000/twitter-rss/pull/3770	eslint-config-1-16-67-unicorn-lint	fixed	https://github.com/book000/twitter-rss/pull/3774	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	book000/rss-deliver	2787	https://github.com/book000/rss-deliver/pull/2787	node-ical-lockfile-not-regenerated	fixed	https://github.com/book000/rss-deliver/pull/2796	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	book000/kindle-booklog	2510	https://github.com/book000/kindle-booklog/pull/2510	tar-stream-streamx-eventhandler-type-tightening	fixed	https://github.com/book000/kindle-booklog/pull/2576	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	book000/niconico-mylist-video-checker	2716	https://github.com/book000/niconico-mylist-video-checker/pull/2716	eslint-config-1-16-67-unicorn-prefer-continue	fixed	https://github.com/book000/niconico-mylist-video-checker/pull/2720	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	book000/twitter-auto-spam-crawler	637	https://github.com/book000/twitter-auto-spam-crawler/pull/637	jest-parcel-watcher-pnpm-ignored-builds	fixed	https://github.com/book000/twitter-auto-spam-crawler/pull/678	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	book000/moneyforward-collector	2672	https://github.com/book000/moneyforward-collector/pull/2672	eslint-config-1-16-67-unicorn-lint	fixed	https://github.com/book000/moneyforward-collector/pull/2676	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	book000/chrome-response-recorder	583	https://github.com/book000/chrome-response-recorder/pull/583	eslint-config-1-16-67-unicorn-prefer-early-return	fixed	https://github.com/book000/chrome-response-recorder/pull/585	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	tomacheese/fauxcord	314	https://github.com/tomacheese/fauxcord/pull/314	eslint-config-1-16-67-unicorn-v75-immediate-mutation-ternary-early-return	fixed	https://github.com/tomacheese/fauxcord/pull/317	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	tomacheese/fauxcord	314	https://github.com/tomacheese/fauxcord/pull/314	eslint-config-1-16-67-unicorn-lint	fixed	https://github.com/tomacheese/fauxcord/pull/317	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	book000/create-ts	221	https://github.com/book000/create-ts/pull/221	vitest5-tinybench-domhighrestimestamp-skiplibcheck	fixed	https://github.com/book000/create-ts/pull/275	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	jaoafa/watch-guilds	2312	https://github.com/jaoafa/watch-guilds/pull/2312	eslint-config-1-16-67-unicorn-prefer-ternary	fixed	https://github.com/jaoafa/watch-guilds/pull/2315	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	book000/web-session-tracer	148	https://github.com/book000/web-session-tracer/pull/148	eslint-config-1-16-67-unicorn-lint	fixed	https://github.com/book000/web-session-tracer/pull/150	Node CI / node-ci (.),Node CI / Check finished Node CI
2026-09-20	tomacheese/vrcx-web-server	1203	https://github.com/tomacheese/vrcx-web-server/pull/1203	pnpm-12-confirmModulesPurge-unrecognized-workspace-setting	fixed	https://github.com/tomacheese/vrcx-web-server/pull/1241	Node CI / node-ci (.),Node CI / Check finished Node CI,Docker CI / Docker build (vrcx-web-server, linux/amd64),Docker CI / Check finished Docker CI
2026-09-20	jaoafa/jaotan.ts	2268	https://github.com/jaoafa/jaotan.ts/pull/2268	jest-parcel-watcher-pnpm-ignored-builds	fixed	https://github.com/jaoafa/jaotan.ts/pull/2329	Node CI / node-ci (.),Node CI / Check finished Node CI,Docker CI / Docker build (jaotan.ts, linux/amd64),Docker CI / Docker build (jaotan.ts, linux/arm64),Docker CI / Check finished Docker CI
2026-09-20	tomacheese/pex-crawler	2155	https://github.com/tomacheese/pex-crawler/pull/2155	jest-parcel-watcher-pnpm-ignored-builds	fixed	https://github.com/tomacheese/pex-crawler/pull/2206	Node CI / node-ci (.),Node CI / Check finished Node CI,Docker CI / Docker build (pex-crawler, linux/amd64),Docker CI / Docker build (pex-crawler, linux/arm64),Docker CI / Check finished Docker CI
